ego_aid,name,pub_date,pub_year,title,cited_by_count,doi,wid,authors,work_type,ego_age,nb_coauthors
A5020783528,Yvonne M. W. Janssen‐Heininger,2023-11-27,2023,redox control of system xc- by glutaredoxin via deglutathionylation of ovarian tumor deubiquitinase 1,0,https://doi.org/10.1016/j.freeradbiomed.2023.10.152,W4388114695,"Yvonne Janssen‐Heininger, Reem Aboushousha",article,24.0,2
A5014570718,Jason H. T. Bates,2023-11-26,2023,ratchet recruitment in the acute respiratory distress syndrome: lessons from the newborn cry,2,https://doi.org/10.3389/fphys.2023.1287416,W4388125959,"Gary F. Nieman, Jacob Herrmann, Joshua Satalin, Michaela Kollisch‐Singule, Penny L. Andrews, Nader M. Habashi, David G. Tingay, Donald P. Gaver, Jason H. T. Bates, David W. Kaczka",article,34.0,10
A5020783528,Yvonne M. W. Janssen‐Heininger,2023-11-25,2023,a unique role for dual oxidase 1 (duox1) in macrophage recruitment and profibrotic activation during pulmonary fibrosis,0,https://doi.org/10.1016/j.freeradbiomed.2023.10.219,W4388164618,"Aida Habibovic, Litiele Cezar Cruz, Inayah van der Ploeg, Miklós Geiszt, Vikas Anathy, Yvonne Janssen‐Heininger, Albert van der Vliet",article,24.0,7
A5035455593,Laurent Hébert‐Dufresne,2023-11-25,2023,network analysis of patterns and relevance of enteric pathogen co-infections among infants in a diarrhea-endemic setting,4,https://doi.org/10.1371/journal.pcbi.1011624,W4388912757,"E. Ross Colgate, Connor Klopfer, Dorothy M. Dickson, Benjamin Lee, Matthew J. Wargo, Md Ashraful Alam, Beth D. Kirkpatrick, Laurent Hébert‐Dufresne",article,13.0,8
A5014700972,Harold L. Dauerman,2023-11-25,2023,feasibility of coronary access following redo-tavr for evolut failure: a computed tomography simulation study,12,https://doi.org/10.1161/circinterventions.123.013238,W4388871220,"Gilbert H.L. Tang, Julianne Spencer, Toby Rogers, Kendra J. Grubb, Patrick Gleason, Hemal Gada, Paul Mahoney, Harold L. Dauerman, John K. Forrest, Michael J. Reardon, Philipp Blanke, Jonathon Leipsic, Mohamed Abdel‐Wahab, Guilherme F. Attizzani, Rishi Puri, Michael Caskey, Christine Chung, Ying‐Hwa Chen, Dariusz Dudek, Keith B. Allen, Adnan K. Chhatriwalla, Wah Wah Htun, Daniel J. Blackman, Giuseppe Tarantini, Jorge Zhingre Sanchez, Greta Schwartz, Jeffrey J. Popma, Janarthanan Sathananthan",article,27.0,28
A5010472783,Beth D. Kirkpatrick,2023-11-24,2023,network analysis of patterns and relevance of enteric pathogen co-infections among infants in a diarrhea-endemic setting,4,https://doi.org/10.1371/journal.pcbi.1011624,W4388912757,"E. Ross Colgate, Connor Klopfer, Dorothy M. Dickson, Benjamin Lee, Matthew J. Wargo, Md Ashraful Alam, Beth D. Kirkpatrick, Laurent Hébert‐Dufresne",article,28.0,8
A5023858070,Mary Cushman,2023-11-23,2023,plasma biomarkers and mortality among regards participants with diabetes and ckd,0,https://doi.org/10.1681/asn.20233411s1137a,W4397048164,"Teresa K. Chen, Michelle M. Estrella, Ronit Katz, Mark J. Sarnak, Morgan E. Grams, Mary Cushman, Chirag R. Parikh, Orlando M. Gutiérrez, Joachim H. Ix, Michael G. Shlipak",article,49.0,10
A5050393620,Bin Deng,2023-11-22,2023,proteomics applications in &lt;em&gt;toxoplasma gondii&lt;/em&gt;: unveiling the host-parasite interactions and therapeutic target discovery,1,https://doi.org/10.20944/preprints202311.1051.v1,W4388774391,"Bin Deng, Laura Vanagas, Sergio O. Ángel",preprint,28.0,3
A5085946010,Gregory Rowangould,2023-11-22,2023,"2020 near-roadway population census, traffic exposure and equity in the united states",12,https://doi.org/10.1016/j.trd.2023.103965,W4388712148,"Brittany Antonczak, Tammy M. Thompson, Mindi DePaola, Gregory Rowangould",article,10.0,4
A5020783528,Yvonne M. W. Janssen‐Heininger,2023-11-22,2023,local fractal dimension of collagen detects increased spatial complexity in fibrosis,8,https://doi.org/10.1007/s00418-023-02248-8,W4388489723,"Dylan T. Casey, Karolyn G. Lahue, V. Mori, Jacob Herrmann, Joseph K. Hall, Bélâ Suki, Yvonne Janssen‐Heininger, Jason H. T. Bates",article,24.0,8
A5023858070,Mary Cushman,2023-11-22,2023,albuminuria and incident atrial fibrillation in community-dwelling adults: the regards study,0,https://doi.org/10.1681/asn.20233411s11170a,W4397040082,"Joseph J. Crivelli, Ashutosh Tamhane, Rajat Deo, Elsayed Z. Soliman, Gabriela R. Oates, Virginia J. Howard, Michael G. Shlipak, Suzanne E. Judd, Mary Cushman, Orlando M. Gutiérrez",article,49.0,10
A5054296464,Laura J. May‐Collado,2023-11-22,2023,manatees display diel trends in acoustic activity at two microhabitats in belize,2,https://doi.org/10.1371/journal.pone.0294600,W4388761493,"Beth Brady, Carly Sarbacker, Jake Andrew Lasala, Maria Maust‐Mohl, Kristi A. Collom, Linda Searle, Laura J. May‐Collado, Eric Angel Ramos",article,18.0,8
A5005762300,Kathryn Hinkelman,2023-11-21,2023,exergy-based ecological network analysis for building and community energy systems,4,https://doi.org/10.1016/j.enbuild.2023.113807,W4389166355,"Kathryn Hinkelman, Saranya Anbarasu, Wangda Zuo",article,4.0,3
A5081119848,Janet L. Stein,2023-11-21,2023,linc01638 sustains human mesenchymal stem cell self-renewal and competency for osteogenic cell fate,3,https://doi.org/10.1038/s41598-023-46202-z,W4388817478,"Jonathan A. R. Gordon, Coralee E. Tye, Bodhisattwa Banerjee, Prachi N. Ghule, André J. van Wijnen, Fleur S. Kabala, Natalie A. Page, Michelle M. Falcone, Janet L. Stein, Gary S. Stein, Jane B. Lian",article,59.0,11
A5023858070,Mary Cushman,2023-11-20,2023,"clonal hematopoiesis, inflammation, hemostasis, and cardiometabolic biomarkers: the reasons for geographic and racial differences in stroke study",1,https://doi.org/10.1182/blood-2023-181972,W4389247513,"Radhika Gangaraju, Katherine Wilkinson, Nicole D. Armstrong, Alexander G. Bick, Caitlyn Vlasschaert, Wasay Khan, Diego Adrianzen Herrera, Marguerite R. Irvin, Nels C. Olson, Mary Cushman, Smita Bhatia, Neil A. Zakai",article,49.0,12
A5023858070,Mary Cushman,2023-11-20,2023,strong protective effect of the apol1 p.n264k variant against g2-associated focal segmental glomerulosclerosis and kidney disease,36,https://doi.org/10.1038/s41467-023-43020-9,W4389196793,"Yask Gupta, David J. Friedman, Michelle Mcnulty, Atlas Khan, Brandon M. Lane, Chen Wang, Juntao Ke, Gina Jin, Benjamin Wooden, Andrea L. Knob, Tze Y. Lim, Gerald B. Appel, Kinsie Huggins, Lili Liu, Adele Mitrotti, Megan C. Stangl, Andrew S. Bomback, Rik Westland, Monica Bodria, Maddalena Marasà, Ning Shang, David J. Cohen, Russell J. Crew, William Morello, Pietro A. Canetta, Jai Radhakrishnan, Jeremiah Martino, Qingxue Liu, Wendy K. Chung, Angelica Espinoza, Yuan Luo, Wei‐Qi Wei, QiPing Feng, Chunhua Weng, Yilu Fang, Iftikhar J. Kullo, Mohammadreza Naderian, Nita A. Limdi, Marguerite R. Irvin, Hemant K. Tiwari, Sumit Mohan, Maya K. Rao, Geoffrey K. Dube, Ninad S. Chaudhary, Orlando M. Gutiérrez, Suzanne E. Judd, Mary Cushman, Leslie A. Lange, Ethan M. Lange, Daniel L. Bivona, Miguel Verbitsky, Cheryl A. Winkler, Jeffrey B. Kopp, Dominick Santoriello, Ibrahim Batal, Sérgio Veloso Brant Pinheiro, Eduardo A. Oliveira, Ana Cristina Simões e Silva, Isabella Pisani, Enrico Fiaccadori, Fangming Lin, Loreto Gesualdo, Antonio Amoroso, Gian Marco Ghiggeri, Vivette D. D’Agati, Riccardo Magistroni, Eimear E. Kenny, Ruth J. F. Loos, Giovanni Montini, Friedhelm Hildebrandt, Dirk S. Paul, Slavé Petrovski, David B. Goldstein, Matthias Kretzler, Rasheed Gbadegesin, Ali G. Gharavi, Krzysztof Kiryluk, Matthew G. Sampson, Martin R. Pollak, Simone Sanna‐Cherchi",article,49.0,80
A5014700972,Harold L. Dauerman,2023-11-20,2023,impact of the covid-19 pandemic on infective endocarditis management and outcomes: analysis of a national clinical database,3,https://doi.org/10.1016/j.amjcard.2023.08.190,W4388177021,"Alexandra Novelli, Arnar B. Ingason, Caroline Jirka, Peter Callas, Fuyuki Hirashima, Constantinos Lovoulos, Harold L. Dauerman, Marek Polomsky",article,27.0,8
A5108368069,Philip A. Ades,2023-11-19,2023,abstract 13300: recovery from acute cardiac events in lower-socioeconomic status patients: physical and psychological outcomes over time,0,https://doi.org/10.1161/circ.148.suppl_1.13300,W4389958691,"Diann E. Gaalema, Sherrie Khadanga, Patrick D. Savage, Brian Katz, William Middleton, Stephen T. Higgins, Philip A. Ades",article,39.0,7
A5000554558,Bryan A. Ballif,2023-11-18,2023,ran-binding protein 3 phosphorylation links the ras and pi3-kinase pathways to nucleocytoplasmic transport,1,https://doi.org/10.1016/j.molcel.2023.10.041,W4388735889,"Sang-Oh Yoon, Sejeong Shin, Yuzhen Liu, Bryan A. Ballif, Michele S. Woo, Steven P. Gygi, John Blenis",article,27.0,7
A5085946010,Gregory Rowangould,2023-11-18,2023,data-driven analysis of rural equity and cost concerns for mileage-based user fees in vermont,2,https://doi.org/10.1177/03611981231206167,W4388526584,"Clare Nelson, Gregory Rowangould",article,10.0,2
A5001775538,Hugh Garavan,2023-11-17,2023,differing impact of the covid-19 pandemic on youth mental health: combined population and clinical study,2,https://doi.org/10.1192/bjo.2023.601,W4388814465,"Lu Qi, Zuo Zhang, Lauren Robinson, Marina Bobou, Chantal Gourlan, Jeanne Winterer, Rebecca N. Adams, Kofoworola Agunbiade, Yuning Zhang, Sinéad King, Nilakshi Vaidya, Éric Artiges, Tobias Banaschewski, Arun L.W. Bokde, M. John Broulidakis, Rüdiger Brühl, Herta Flor, Juliane H. Fröhner, Hugh Garavan, Antoine Grigis, Andreas Heinz, Sarah Hohmann, Marie‐Laure Paillère Martinot, Sabina Millenet, Frauke Nees, Betteke Maria van Noort, Dimitri Papadopoulos Orfanos, Luise Poustka, Julia Sinclair, Michael N. Smolka, Robert Whelan, Argyris Stringaris, Henrik Walter, Jean‐Luc Martinot, Günter Schumann, Ulrike Schmidt, Sylvane Desrivières",article,31.0,37
A5030675455,Paula B. Deming,2023-11-17,2023,stk11 loss leads to yap1-mediated transcriptional activation in human kras-driven lung adenocarcinoma cell lines,4,https://doi.org/10.1038/s41417-023-00687-y,W4388703811,"Sean M. Lenahan, Hailey Sarausky, Paula B. Deming, David J. Seward",article,22.0,4
A5023858070,Mary Cushman,2023-11-16,2023,atherosclerotic cardiovascular disease events among adults with high predicted risk without established risk factors,4,https://doi.org/10.1016/j.ajpc.2023.100612,W4388914820,"Nathan Kong, Swati Sakhuja, Lisandro D. Colantonio, Emily B. Levitan, Donald M. Lloyd‐Jones, Mary Cushman, Paul Muntner, Tamar S. Polonsky",article,49.0,8
A5014700972,Harold L. Dauerman,2023-11-16,2023,abstract 18794: relationships between sex and size and morbidity and mortality among patients undergoing cardiovascular procedures,0,https://doi.org/10.1161/circ.148.suppl_1.18794,W4389958346,"Nancy J. O. Birkmeyer, Harold L. Dauerman, Ansar Hassan, James T. DeVries, Cathy S. Ross, Benjamin M. Westbrook, John D. Klemperer",article,27.0,7
A5103217263,Gary S. Stein,2023-11-16,2023,linc01638 sustains human mesenchymal stem cell self-renewal and competency for osteogenic cell fate,3,https://doi.org/10.1038/s41598-023-46202-z,W4388817478,"Jonathan A. R. Gordon, Coralee E. Tye, Bodhisattwa Banerjee, Prachi N. Ghule, André J. van Wijnen, Fleur S. Kabala, Natalie A. Page, Michelle M. Falcone, Janet L. Stein, Gary S. Stein, Jane B. Lian",article,68.0,11
A5052355819,Matthew A. Caporizzo,2023-11-15,2023,abstract 15123: adult human cardiomyocyte mechanics in osteogenesis imperfecta,0,https://doi.org/10.1161/circ.148.suppl_1.15123,W4389957915,"Benjamin W. Lee, Matthew A. Caporizzo, Yingxian Chen, Kenneth Bedi, Benjamin L. Prosser, Kenneth B. Margulies, Alexia Vite",article,12.0,7
A5021115000,Kelly Clark Keefe,2023-11-15,2023,a cluster randomized trial of primary care practice redesign to integrate behavioral health for those who need it most: patients with multiple chronic conditions,3,https://doi.org/10.1370/afm.3027,W4389037447,"Benjamin Littenberg, Jessica Clifton, Abigail Crocker, Laura‐Mae Baldwin, Levi N. Bonnell, Ryan E. Breshears, Peter Callas, Prama Chakravarti, Kelly Clark Keefe, Deborah J. Cohen, Frank V. deGruy, Lauren Eidt-Pearson, William Elder, Chester H. Fox, Sylvie Frisbie, Katie Hekman, Juvena Hitt, Jennifer Jewiss, David C. Kaelber, Kairn Stetler Kelley, Rodger Kessler, Jennifer O’Rourke-Lavoie, George S. Leibowitz, C. R. Macchi, Matthew Martin, Mark P. McGovern, Brenda Mollis, Daniel Mullin, Zsolt Nagykáldi, Lisa W. Natkin, Wilson Pace, Richard G. Pinckney, Douglas Pomeroy, Paula Reynolds, Gail L. Rose, Sarah Hudson Scholle, William J. Sieber, Jeni Soucie, Terry Stancin, Kurt C. Stange, Kari A. Stephens, Kathryn Teng, Elizabeth Needham Waddell, Constance van Eeghen",article,20.0,44
A5065504214,Eva Wollenberg,2023-11-14,2023,global hotspots of climate change adaptation and mitigation in agriculture,1,https://doi.org/10.3389/fsufs.2023.1216205,W4388734906,"Ciniro Costa, Philip K. Thornton, Eva Wollenberg",article,32.0,3
A5023858070,Mary Cushman,2023-11-13,2023,symptoms and impaired quality of life after covid-19 hospitalization: effect of therapeutic heparin in non-icu patients in the accelerating covid-19 therapeutic interventions and vaccines 4 acute trial,1,https://doi.org/10.1016/j.chest.2023.11.019,W4388754034,"Yonatan Greenstein, Kinsley Hubel, Joshua Froess, Stephen R. Wisniewski, Vidya Venugopal, Yu‐Hsuan Lai, Jeffrey S. Berger, Steven Y. Chang, Christos Colovos, Faraaz Shah, Lucy Z. Kornblith, Patrick R. Lawler, Manila Gaddh, Raquel Morillo Guerrero, William Nkemdirim, Renato D. Lópes, Harmony R. Reynolds, José Seijas‐Amigo, Lana Wahid, Ajani Zahra, Ewan C. Goligher, Ryan Zarychanski, Eric Leifer, David T. Huang, Matthew D. Neal, Judith S. Hochman, Mary Cushman, Michelle N. Gong",article,49.0,28
A5014570718,Jason H. T. Bates,2023-11-13,2023,local fractal dimension of collagen detects increased spatial complexity in fibrosis,7,https://doi.org/10.1007/s00418-023-02248-8,W4388489723,"Dylan T. Casey, Karolyn G. Lahue, V. Mori, Jacob Herrmann, Joseph K. Hall, Bélâ Suki, Yvonne M. W. Janssen‐Heininger, Jason H. T. Bates",article,34.0,8
A5010615491,Deborah E. Blom,2023-11-13,2023,the center cannot hold: a bayesian chronology for the collapse of tiwanaku,6,https://doi.org/10.1371/journal.pone.0288798,W4388894325,"Erik Marsh, Alexei Vranich, Deborah E. Blom, Maria C. Bruno, Katharine Bement Davis, Jonah Augustine, Nicole C. Couture, Santiago Ancapichún, Kelly J. Knudson, Danijela Popović, Gianni Marcelo Cunietti",article,26.0,11
A5067002514,Amritanshu Pandey,2023-11-13,2023,combined transmission and distribution state-estimation for future electric grids,0,https://doi.org/10.1016/b978-0-443-15578-9.00015-7,W3165144932,"Amritanshu Pandey, Shimiao Li, Larry Pileggi",book-chapter,11.0,3
A5085980410,Brian Cunniff,2023-11-13,2023,sirt3/sod2/h2o2-mediated redox signaling supports ovarian cancer anchorage-independence,0,https://doi.org/10.1016/j.freeradbiomed.2023.10.251,W4388164592,"Priscilla Tang, Amal Elhaw, J. Cory Benson, Callen T. Wallace, Claudette M. St. Croix, Cassandra Happe, Steve Mullett, Stacy L. Gelhaus, Mohamed Trebak, Brian Cunniff, Nadine Hempel",article,12.0,11
A5033621367,Theodore J. Angelopoulos,2023-11-12,2023,"psychometric properties of the 12-item world health organization disability assessment schedule (whodas 2.0), greek version: a cross-sectional study on applicants of welfare benefits",2,https://doi.org/10.7759/cureus.48588,W4388571926,"Georgios Theotokatos, Reuben Escorpizo, Theodore J. Angelopoulos, Nikolaos Chrysagis, Jerome Bickenbach, Aikaterini Venieri, Konstantinos Karteroliotis, Eirini Grammatopoulou, Emmanouil Skordilis",article,37.0,9
A5058304577,Anthony W. D’Amato,2023-11-12,2023,forestry in the face of global change: results of a global survey of professionals,14,https://doi.org/10.1007/s40725-023-00205-1,W4388639364,"Austin Himes, Jürgen Bauhus, Shankar Adhikari, Saroj Kanta Barik, Hugh R. Brown, Andreas Brunner, Philip J. Burton, Lluís Coll, Anthony W. D’Amato, Jurij Diaci, Yonten Dorji, Ernest G. Foli, David Ganz, Jefferson S. Hall, Rodney J. Keenan, Yuanchang Lu, Christian Messier, Ian E. Munanura, Daniel Piotto, Thomas Seifert, Douglas Sheil, Ekaterina Shorohova, Kibruyesfa Sisay, Daniel P. Soto, Hiroshi Tanaka, Peter M. Umunay, Alejandro Velázquez‐Martínez, Klaus J. Puettmann",article,21.0,28
A5015787795,Stephen T. Higgins,2023-11-12,2023,abstract 13300: recovery from acute cardiac events in lower-socioeconomic status patients: physical and psychological outcomes over time,0,https://doi.org/10.1161/circ.148.suppl_1.13300,W4389958691,"Diann E. Gaalema, Sherrie Khadanga, Patrick D. Savage, Brian Katz, William Middleton, Stephen T. Higgins, Philip A. Ades",article,41.0,7
A5014570718,Jason H. T. Bates,2023-11-11,2023,full-lung simulations of mechanically ventilated lungs incorporating recruitment/derecruitment dynamics,2,https://doi.org/10.3389/fnetp.2023.1257710,W4388298245,"Haoran Ma, Hideki Fujioka, David Halpern, Jason H. T. Bates, Donald P. Gaver",article,34.0,5
A5023858070,Mary Cushman,2023-11-10,2023,abstract 13200: changes in thrombi-inflammatory biomarkers associated with therapeutic heparin in non-critically ill patients hospitalized with covid-19: a pre-specified secondary analysis of the activ4a and attacc randomized clinical trial,0,https://doi.org/10.1161/circ.148.suppl_1.13200,W4389957480,"Lana Wahid, Joshua Froess, Thomas L. Ortel, Ryan Zarychanski, Michelle N. Gong, Mary Cushman, Lucy Z. Kornblith, Lana A. Castellucci, Michael E. Farkouh, Ewan Gologher, Bryan J. McVerry, Grant V. Bochicchio, Abhijit Duggal, Yonatan Greenstein, Nicholas Hanna, Kristin Hudock, David T. Huang, Robert C. Hyzy, Akram Khan, Vidya Krishnan, Matthew Kutcher, George Lim, José Luis López-Sendón, Michael A. Matthay, Ambarish Pandey, John G. Quigley, Lewis Satterwhite, Robert Widmer, Jenny Wilson, Judith S. Hochman, Jeffrey S. Berger, Matthew D. Neal, Patrick R. Lawler",article,49.0,33
